bird_id,bird_model_id,start_odometer,end_odometer,start_timestamp,end_timestamp,rider_id,rider_age,ride_rating,ride_neighborhood,ride_triggered_maintenance
213,2,2159.38,2173.55,1523532406,1523537371,1,47,4,venice,TRUE
435,2,1724.37,1733.09,1523395249,1523399014,80,35,5,west hollywood,TRUE
176,2,1677.77,1680.82,1523348015,1523348583,15,21,1,venice,FALSE
475,2,1648.69,1657.26,1523320800,1523324738,80,35,5,venice,FALSE
415,1,1824.51,1836.61,1523296178,1523298650,41,31,1,downtown,FALSE
17,1,2175.18,2205.99,1523442966,1523461511,57,51,3,culver city,FALSE
211,1,1783.62,1820.94,1523265951,1523279092,29,54,5,playa vista,FALSE
211,1,1820.94,1838.07,1523281888,1523286222,76,48,1,pasadena,FALSE
4,2,1940.89,1980.1,1523411701,1523417073,92,42,1,santa monica,FALSE
146,1,2069.44,2077.83,1523426578,1523427785,17,27,4,hollywood,FALSE
226,2,2064.25,2083.28,1523477084,1523481175,46,47,5,playa vista,FALSE
272,1,1905.17,1948.12,1523316020,1523325529,46,47,5,santa monica,TRUE
264,2,1641.82,1659.04,1523296635,1523308033,3,18,2,santa monica,TRUE
161,2,2107.71,2128.71,1523464876,1523472629,64,29,5,pasadena,FALSE
125,1,1691.54,1704.75,1523264575,1523270617,91,40,5,ucla,TRUE
466,2,1865.92,1894.25,1523352835,1523358117,37,63,4,brentwood,TRUE
56,1,2006.92,2046.22,1523450223,1523456629,16,21,5,west hollywood,FALSE
384,2,1892.05,1924.77,1523335143,1523347352,68,59,5,echo park,FALSE
163,1,2211.13,2222.66,1523480543,1523484316,71,64,4,venice,FALSE
23,2,2154.45,2174.16,1523508868,1523512357,94,52,5,brentwood,FALSE
407,1,1856.34,1886.75,1523366330,1523370655,31,53,4,santa monica,FALSE
164,1,2324.75,2359.32,1523516408,1523522336,54,37,4,santa monica,FALSE
418,1,1894.36,1925.43,1523407115,1523417855,79,33,1,downtown,FALSE
415,1,1836.61,1855.33,1523300699,1523304723,84,49,5,hollywood,TRUE
444,1,2311.73,2340.63,1523464596,1523469572,63,40,1,playa vista,FALSE
445,2,1976.25,1991.99,1523291190,1523293336,21,31,1,west hollywood,TRUE
237,1,1979.36,2020.04,1523393615,1523402045,52,55,1,pasadena,FALSE
489,1,2190.31,2211.03,1523503807,1523511614,63,40,3,pasadena,TRUE
298,2,1836.22,1877.93,1523326705,1523350611,83,57,4,echo park,TRUE
336,1,2044.06,2063.89,1523362857,1523367385,28,51,5,culver city,TRUE
452,2,1651,1678.81,1523246345,1523250081,96,19,4,culver city,FALSE
377,1,2159.17,2198.01,1523398850,1523415554,52,55,5,pasadena,FALSE
354,1,2298.89,2327.79,1523514521,1523521097,65,28,4,culver city,TRUE
422,1,1753.18,1775.9,1523221828,1523225078,38,48,5,brentwood,TRUE
318,2,1592.67,1598.45,1523290611,1523292190,1,47,5,venice,FALSE
360,1,1410.64,1418.68,1523132296,1523135224,49,29,4,santa monica,TRUE
472,2,1957.66,2000.67,1523297508,1523314236,67,38,5,brentwood,TRUE
178,1,1937.08,1951.82,1523354250,1523357313,5,56,4,pasadena,TRUE
451,1,1619.26,1644.61,1523256355,1523269253,92,42,5,brentwood,FALSE
230,1,2215.19,2251.37,1523447153,1523464946,82,37,5,culver city,FALSE
193,1,1539.37,1569.19,1523240117,1523259573,19,39,1,culver city,FALSE
51,2,1798.86,1826.3,1523315953,1523321463,78,55,5,pasadena,FALSE
355,1,2152.8,2169.21,1523479799,1523489566,64,29,5,venice,TRUE
109,2,1626.06,1645.95,1523321529,1523326800,95,64,1,pasadena,TRUE
90,1,1690.47,1711.39,1523313569,1523316799,17,27,4,culver city,FALSE
401,1,1763.62,1789.6,1523264520,1523268165,21,31,5,west hollywood,TRUE
193,1,1569.19,1598.45,1523264656,1523268233,85,59,5,santa monica,FALSE
296,1,1629.42,1646.33,1523293150,1523298135,0,47,5,echo park,FALSE
18,1,1928.35,1964.68,1523384195,1523388635,63,40,5,brentwood,TRUE
132,1,1491.57,1505.42,1523316719,1523318997,88,35,4,echo park,TRUE
408,1,1834.89,1872.89,1523330956,1523336992,76,48,5,ucla,TRUE
473,1,1816.24,1839.95,1523339904,1523344002,37,63,4,pasadena,TRUE
203,2,1957.91,1974.85,1523353192,1523356766,38,48,5,ucla,FALSE
355,1,2169.21,2198.89,1523493801,1523499250,54,37,2,downtown,TRUE
96,1,2039.87,2041.61,1523517897,1523518300,79,33,4,culver city,TRUE
38,2,1786.01,1830.95,1523411241,1523431001,59,36,4,west hollywood,TRUE
498,2,2177.75,2216.68,1523408708,1523416714,1,47,5,ucla,FALSE
455,2,1857.47,1875.94,1523420621,1523424178,0,47,4,hollywood,FALSE
284,2,1849.97,1856.99,1523284524,1523286719,70,22,3,hollywood,FALSE
395,2,2151.2,2165.34,1523452483,1523455271,49,29,5,ucla,FALSE
374,2,1966.67,1992.06,1523383480,1523387420,72,18,1,venice,TRUE
137,2,2026.11,2035.06,1523484026,1523485174,56,31,5,santa monica,TRUE
392,1,1979.2,1984.77,1523392425,1523393158,20,60,5,downtown,FALSE
193,1,1598.45,1639.1,1523274238,1523285665,42,28,2,hollywood,TRUE
95,2,2088.99,2100.52,1523526865,1523530854,59,36,5,pasadena,FALSE
198,1,1700.29,1743.43,1523246496,1523252955,56,31,2,brentwood,FALSE
404,1,2143.81,2157.88,1523440839,1523448190,49,29,5,brentwood,TRUE
258,2,2199.09,2241.76,1523533596,1523560959,33,34,4,hollywood,FALSE
44,2,2121.78,2162.83,1523462090,1523478730,2,64,2,brentwood,FALSE
74,1,2158.97,2180.26,1523554816,1523562091,53,45,1,brentwood,TRUE
435,2,1733.09,1767.85,1523405852,1523410589,92,42,5,ucla,FALSE
323,2,1676.87,1712.66,1523295324,1523305133,70,22,5,pasadena,FALSE
423,2,1778.71,1800.53,1523364535,1523367788,70,22,5,playa vista,FALSE
159,1,2068.76,2090.52,1523512594,1523516113,9,23,5,santa monica,TRUE
406,2,2146.25,2167.14,1523506167,1523509742,42,28,5,ucla,FALSE
228,1,2127.5,2141.99,1523496797,1523498756,95,64,5,venice,FALSE
24,1,1797.01,1813.85,1523363205,1523367149,67,38,5,west hollywood,TRUE
456,2,1970.74,1988.23,1523438270,1523441698,54,37,5,pasadena,FALSE
419,1,2179.52,2191.86,1523453141,1523454800,21,31,4,downtown,TRUE
29,2,2578.19,2593.86,1523656833,1523658847,18,55,2,playa vista,TRUE
93,1,2119.76,2151.55,1523476833,1523485267,18,55,5,west hollywood,FALSE
105,2,1479.98,1490.32,1523225484,1523227854,12,51,5,pasadena,FALSE
390,1,1125.09,1135.08,1523179362,1523182478,85,59,5,culver city,FALSE
359,1,1451.38,1481.48,1523240645,1523245773,43,36,2,pasadena,FALSE
154,1,1619.1,1648.6,1523261256,1523267550,32,62,3,venice,FALSE
348,1,1846.25,1851.67,1523352743,1523353689,9,23,5,culver city,FALSE
114,1,1498.64,1524.38,1523196981,1523200400,97,49,4,playa vista,FALSE
388,1,1433.49,1435.19,1523224035,1523224334,54,37,1,venice,FALSE
135,1,1838.27,1849.83,1523320778,1523322313,82,37,5,west hollywood,TRUE
59,1,1778.73,1792.18,1523335907,1523340535,45,33,5,echo park,FALSE
22,2,2082.15,2091.4,1523481608,1523483408,53,45,1,echo park,FALSE
399,1,1727.55,1763.72,1523258458,1523264225,33,34,5,hollywood,TRUE
307,2,1984.67,2001.33,1523373100,1523376302,64,29,5,hollywood,FALSE
243,1,1807.36,1811.99,1523296935,1523297946,59,36,5,downtown,TRUE
128,1,1988.99,1993.69,1523449679,1523452561,33,34,5,pasadena,TRUE
285,2,1477.63,1517.33,1523269054,1523275024,10,36,5,hollywood,TRUE
147,1,1991.97,1997.22,1523416198,1523417368,98,52,3,hollywood,TRUE
25,2,1763.24,1803.35,1523315840,1523322039,34,36,1,echo park,TRUE
384,2,1924.77,1942.84,1523352732,1523355942,92,42,5,hollywood,TRUE
336,1,2063.89,2075.52,1523371210,1523373123,31,53,2,culver city,FALSE
381,1,2165.22,2198.16,1523455431,1523473715,88,35,3,culver city,FALSE
482,2,1777.14,1817.9,1523325512,1523337745,25,50,1,pasadena,FALSE
443,1,1602.1,1605,1523241551,1523242970,55,64,2,pasadena,TRUE
321,1,1813.72,1834.98,1523283693,1523294514,26,38,4,hollywood,TRUE
320,2,1908.9,1932.17,1523303446,1523306525,91,40,5,west hollywood,FALSE
381,1,2198.16,2214.61,1523479982,1523485140,25,50,4,culver city,TRUE
183,2,1959.71,1972.69,1523432496,1523436305,76,48,5,playa vista,TRUE
394,1,2223.27,2235.62,1523547210,1523549558,47,41,4,playa vista,TRUE
112,2,1945.44,1954.13,1523432534,1523434266,99,54,1,echo park,FALSE
170,1,2095.87,2138.37,1523440651,1523446376,96,19,1,santa monica,FALSE
309,1,1620.36,1642.89,1523257484,1523262729,96,19,1,pasadena,FALSE
409,1,2288.86,2331.32,1523436993,1523466922,22,59,2,downtown,TRUE
309,1,1642.89,1678.88,1523266815,1523271343,82,37,2,ucla,FALSE
345,2,2043.68,2059.03,1523381510,1523388120,44,24,5,echo park,FALSE
372,2,1672.17,1700.32,1523286235,1523297183,33,34,5,playa vista,FALSE
72,1,2026.75,2054.3,1523427883,1523440089,34,36,4,venice,FALSE
440,2,2220.03,2243.28,1523558541,1523562876,87,44,4,venice,FALSE
298,2,1877.93,1901.05,1523356928,1523362010,10,36,1,echo park,FALSE
320,2,1932.17,1971.26,1523313182,1523333453,98,52,5,echo park,FALSE
106,1,1900.36,1922.55,1523374557,1523377543,38,48,3,venice,TRUE
51,2,1826.3,1853.3,1523322757,1523329893,25,50,4,ucla,FALSE
295,1,1560.97,1571.7,1523347763,1523349465,88,35,5,playa vista,FALSE
426,1,1546.77,1559.14,1523286117,1523287935,68,59,5,downtown,FALSE
283,1,1911.34,1927.96,1523453299,1523455322,14,41,4,ucla,FALSE
144,2,1787.58,1825.43,1523247324,1523251898,2,64,5,santa monica,TRUE
417,2,1970.87,1974.38,1523428394,1523429431,10,36,1,venice,TRUE
428,2,1805.56,1844.46,1523338775,1523354109,49,29,4,ucla,FALSE
195,2,1815.1,1852.47,1523365955,1523371133,98,52,5,santa monica,TRUE
413,2,1799,1802.78,1523333113,1523333685,68,59,5,brentwood,TRUE
135,1,1849.83,1880.51,1523325973,1523329759,29,54,1,culver city,FALSE
390,1,1135.08,1161.61,1523183575,1523190788,82,37,5,downtown,FALSE
279,2,2263.58,2273.93,1523446499,1523448651,25,50,4,santa monica,FALSE
378,1,1801.02,1832.98,1523318248,1523323663,6,55,4,west hollywood,FALSE
399,1,1763.72,1779.14,1523264708,1523266581,14,41,5,venice,TRUE
295,1,1571.7,1594.2,1523355455,1523363534,70,22,1,playa vista,FALSE
363,1,2055.35,2092.62,1523488221,1523498048,2,64,3,culver city,FALSE
236,2,1655.12,1675.1,1523182787,1523194876,58,58,5,santa monica,FALSE
382,1,1967.25,1969.61,1523438956,1523440008,77,55,1,brentwood,TRUE
433,1,1555.05,1587.16,1523329098,1523340486,43,36,4,playa vista,FALSE
489,1,2211.03,2215.75,1523516978,1523518117,81,18,5,playa vista,TRUE
145,2,1671.23,1690.53,1523284933,1523288067,69,49,3,echo park,FALSE
224,2,1826.72,1827.75,1523247743,1523248462,91,40,5,culver city,FALSE
161,2,2128.71,2143.65,1523476557,1523479604,40,35,5,pasadena,FALSE
395,2,2165.34,2194.25,1523460117,1523467121,1,47,5,santa monica,FALSE
238,2,2201.6,2202.95,1523475739,1523476131,71,64,5,ucla,FALSE
453,1,1420,1433.85,1523214051,1523217931,21,31,1,brentwood,TRUE
221,1,1571.02,1591.59,1523323481,1523335057,33,34,5,playa vista,FALSE
283,1,1927.96,1951.95,1523456884,1523459908,87,44,5,venice,FALSE
173,2,1903.7,1938.69,1523310982,1523318049,34,36,4,pasadena,FALSE
251,2,1990.81,2020.05,1523436815,1523453111,53,45,5,pasadena,FALSE
499,1,1753.56,1759.22,1523323514,1523324842,53,45,4,venice,FALSE
347,1,2003.44,2037.19,1523404980,1523410385,14,41,4,brentwood,TRUE
348,1,1851.67,1890.55,1523354656,1523369035,7,51,2,brentwood,FALSE
302,1,2167.28,2191.03,1523510218,1523513072,30,24,3,ucla,TRUE
297,1,1778.42,1815.09,1523240753,1523248541,63,40,5,playa vista,TRUE
261,1,1778.65,1798.07,1523356867,1523361588,11,64,5,santa monica,TRUE
362,1,1704.11,1748.4,1523377567,1523384830,27,53,5,playa vista,FALSE
207,1,1805.33,1818.48,1523349402,1523351257,95,64,2,playa vista,FALSE
20,1,2008.43,2053.14,1523423750,1523431534,69,49,1,culver city,FALSE
138,1,1585.38,1596.16,1523253943,1523255602,3,18,2,west hollywood,TRUE
106,1,1922.55,1929.39,1523380226,1523381051,29,54,5,brentwood,TRUE
384,2,1942.84,1969.5,1523360418,1523371214,96,19,5,west hollywood,TRUE
497,2,2394.55,2426.95,1523511686,1523520050,26,38,1,pasadena,FALSE
343,2,1737.02,1754.29,1523328279,1523330663,87,44,1,hollywood,FALSE
245,2,2102,2107.29,1523459491,1523461830,40,35,5,culver city,FALSE
32,1,1821.22,1824.62,1523390161,1523392218,88,35,1,santa monica,FALSE
296,1,1646.33,1659.83,1523300525,1523302845,35,52,4,playa vista,TRUE
241,1,1933.14,1950.97,1523400528,1523404403,40,35,2,echo park,FALSE
272,1,1948.12,1957.78,1523326082,1523332926,36,55,5,playa vista,FALSE
289,1,1702.1,1726.53,1523343845,1523356019,41,31,4,echo park,FALSE
473,1,1839.95,1867.89,1523349312,1523354573,81,18,1,culver city,FALSE
87,2,1742.7,1755.96,1523255638,1523260257,82,37,5,ucla,FALSE
415,1,1855.33,1868.47,1523307712,1523313249,14,41,2,echo park,FALSE
210,2,1921.43,1943.85,1523323237,1523326528,97,49,2,brentwood,TRUE
86,1,1745.54,1748.13,1523295093,1523295470,12,51,1,west hollywood,FALSE
134,1,1739.48,1775.62,1523312845,1523317815,11,64,5,santa monica,FALSE
303,2,1973.64,1996.81,1523381820,1523385058,44,24,3,ucla,TRUE
334,1,1828.17,1873.07,1523381727,1523400840,35,52,2,venice,FALSE
483,2,1731.11,1737.89,1523358982,1523360195,89,24,4,ucla,FALSE
258,2,2241.76,2277.37,1523561386,1523578697,19,39,4,west hollywood,TRUE
92,1,1685.38,1694.85,1523341704,1523348276,59,36,4,pasadena,TRUE
87,2,1755.96,1783.25,1523263888,1523267618,67,38,5,hollywood,TRUE
472,2,2000.67,2012.83,1523318922,1523323676,34,36,3,downtown,FALSE
346,1,2070.82,2097.56,1523384835,1523390113,72,18,1,echo park,TRUE
237,1,2020.04,2046.25,1523407439,1523411113,42,28,4,venice,TRUE
465,2,1556.23,1587.8,1523184272,1523188726,72,18,2,ucla,TRUE
23,2,2174.16,2175.85,1523514806,1523515087,8,33,1,venice,FALSE
458,2,2140.99,2154.58,1523488340,1523491368,34,36,2,downtown,TRUE
203,2,1974.85,1981.51,1523360384,1523362415,98,52,5,echo park,FALSE
129,1,2204.88,2227.09,1523513285,1523521150,54,37,4,echo park,TRUE
34,2,1783.46,1819.08,1523323064,1523327812,99,54,4,echo park,FALSE
335,1,1951,1980.4,1523348239,1523353819,26,38,3,hollywood,FALSE
433,1,1587.16,1621.11,1523344904,1523357265,58,58,1,santa monica,FALSE
426,1,1559.14,1574.99,1523293955,1523300227,20,60,5,pasadena,FALSE
224,2,1827.75,1856.23,1523249750,1523256359,18,55,5,ucla,TRUE
397,2,2064.23,2066.78,1523364825,1523366644,35,52,4,playa vista,FALSE
154,1,1648.6,1650.9,1523273222,1523274240,53,45,4,west hollywood,TRUE
95,2,2100.52,2108.45,1523537022,1523538014,3,18,2,downtown,FALSE
15,1,2026.61,2050.92,1523460578,1523463530,36,55,5,venice,FALSE
313,1,2116.77,2141.22,1523489134,1523492106,95,64,4,downtown,TRUE
451,1,1644.61,1661.27,1523273874,1523276324,76,48,2,pasadena,FALSE
125,1,1704.75,1708.72,1523271624,1523272153,21,31,2,santa monica,TRUE
429,1,1995.21,2012.38,1523474183,1523478553,23,36,5,downtown,FALSE
247,1,1827.29,1857.67,1523308718,1523312614,48,52,1,downtown,FALSE
78,1,1536.18,1554.75,1523196673,1523200325,72,18,1,echo park,TRUE
34,2,1819.08,1859.08,1523330822,1523336431,96,19,4,downtown,FALSE
73,1,2351.41,2363.37,1523556721,1523558278,89,24,1,playa vista,TRUE
435,2,1767.85,1787.98,1523412561,1523423695,7,51,5,hollywood,TRUE
416,2,1986.08,2005.07,1523418563,1523422251,83,57,4,west hollywood,FALSE
332,1,2147.17,2170.6,1523477161,1523483069,87,44,5,playa vista,FALSE
228,1,2141.99,2176.85,1523500144,1523509954,95,64,5,playa vista,TRUE
343,2,1754.29,1760.55,1523335750,1523336621,67,38,5,echo park,FALSE
131,1,1998.98,2013.39,1523390349,1523395513,79,33,5,hollywood,FALSE
137,2,2035.06,2058.59,1523485429,1523499465,54,37,4,santa monica,TRUE
385,1,1795.36,1836.21,1523302346,1523331605,74,58,2,west hollywood,FALSE
216,1,1372.31,1403.33,1523132447,1523139726,69,49,4,pasadena,FALSE
119,1,1750.85,1765.41,1523368678,1523370782,90,40,1,brentwood,FALSE
37,1,2167.9,2205.52,1523475621,1523498329,15,21,5,pasadena,TRUE
20,1,2053.14,2058.89,1523438386,1523441501,50,30,1,downtown,FALSE
220,1,1663.51,1670.75,1523300893,1523302067,61,45,2,hollywood,FALSE
65,1,1885.44,1887.03,1523320824,1523321476,62,22,5,brentwood,TRUE
230,1,2251.37,2273.08,1523469349,1523472648,55,64,2,downtown,FALSE
309,1,1678.88,1710.27,1523277540,1523283705,89,24,5,playa vista,FALSE
160,2,1663.82,1679.07,1523220727,1523223735,93,32,5,santa monica,FALSE
295,1,1594.2,1610.73,1523368902,1523372081,69,49,2,echo park,TRUE
82,2,2297.06,2322.28,1523543476,1523548396,91,40,5,ucla,FALSE
347,1,2037.19,2059.46,1523416726,1523420372,61,45,4,venice,TRUE
354,1,2327.79,2339.07,1523525557,1523531994,65,28,4,pasadena,FALSE
321,1,1834.98,1872.96,1523297011,1523305915,23,36,1,santa monica,TRUE
273,1,1685.91,1725.87,1523284119,1523289782,73,20,5,west hollywood,TRUE
276,1,1482.22,1502.11,1523210093,1523212743,23,36,2,culver city,TRUE
84,2,1923.71,1957.69,1523478897,1523483230,90,40,4,culver city,FALSE
335,1,1980.4,2018.52,1523353858,1523375010,27,53,1,ucla,FALSE
291,2,1976,1997.94,1523403531,1523406251,9,23,5,hollywood,FALSE
196,1,1781.4,1818.67,1523409820,1523416935,58,58,5,venice,FALSE
317,1,2108.9,2153.62,1523438198,1523447381,63,40,5,downtown,TRUE
125,1,1708.72,1728.94,1523277764,1523282238,48,52,4,santa monica,FALSE
77,2,1557.97,1560.97,1523248774,1523249382,61,45,5,santa monica,FALSE
78,1,1554.75,1555.86,1523202768,1523203373,1,47,1,culver city,FALSE
211,1,1838.07,1860.15,1523292987,1523297545,34,36,1,west hollywood,FALSE
99,1,2173.01,2192.28,1523605107,1523611656,92,42,4,ucla,FALSE
151,2,2122.18,2124.26,1523450776,1523451337,68,59,5,culver city,FALSE
169,1,1586.91,1617.46,1523265362,1523270318,17,27,1,echo park,FALSE
448,2,2244.61,2284.34,1523445577,1523452469,71,64,5,playa vista,TRUE
222,2,2138.39,2172.51,1523459370,1523475019,99,54,5,downtown,TRUE
356,2,1559.92,1590.22,1523228101,1523240568,99,54,2,echo park,TRUE
116,1,1658.1,1677.35,1523284950,1523292034,18,55,2,playa vista,TRUE
272,1,1957.78,1982.19,1523338169,1523342707,63,40,5,pasadena,FALSE
282,1,2261.47,2275.87,1523532858,1523535646,74,58,3,culver city,FALSE
290,1,2164.16,2168.23,1523550160,1523550672,69,49,4,hollywood,TRUE
247,1,1857.67,1877.07,1523312966,1523316100,67,38,5,downtown,FALSE
242,1,2002.41,2044.67,1523351319,1523373317,3,18,5,venice,FALSE
37,1,2205.52,2239.76,1523500924,1523509181,47,41,5,playa vista,TRUE
205,2,1871.64,1905.49,1523312202,1523327101,12,51,3,venice,TRUE
279,2,2273.93,2290.71,1523450647,1523455760,92,42,5,hollywood,TRUE
155,2,1760.07,1773.52,1523367894,1523370906,49,29,4,pasadena,FALSE
303,2,1996.81,2033.17,1523388617,1523396221,77,55,3,culver city,TRUE
276,1,1502.11,1542.33,1523217382,1523236029,26,38,1,culver city,FALSE
355,1,2198.89,2227.51,1523505404,1523509980,91,40,4,pasadena,FALSE
271,2,1958.69,1984.05,1523354176,1523361251,33,34,5,venice,FALSE
5,2,2132.81,2154.05,1523467261,1523476200,55,64,1,santa monica,FALSE
338,2,2188.03,2215.15,1523532710,1523544458,53,45,5,downtown,FALSE
402,1,1932.95,1956.64,1523378056,1523382899,75,27,4,hollywood,FALSE
366,2,1480.71,1511.28,1523251623,1523262116,9,23,5,culver city,FALSE
144,2,1825.43,1856.85,1523256214,1523260082,83,57,3,venice,FALSE
462,1,1659.26,1671.08,1523326917,1523329508,62,22,4,culver city,TRUE
434,1,1890.82,1931.64,1523395571,1523403393,42,28,4,west hollywood,FALSE
261,1,1798.07,1832.21,1523365293,1523372482,90,40,5,culver city,TRUE
335,1,2018.52,2032.54,1523377545,1523383749,32,62,5,hollywood,FALSE
284,2,1856.99,1899.13,1523293919,1523299356,12,51,5,venice,TRUE
110,1,1638.9,1653.63,1523248134,1523250382,25,50,4,ucla,FALSE
414,1,1738.49,1747.47,1523265298,1523269172,37,63,1,playa vista,TRUE
284,2,1899.13,1935.71,1523299711,1523308890,24,21,5,santa monica,FALSE
303,2,2033.17,2064,1523397073,1523402004,81,18,5,downtown,FALSE
65,1,1887.03,1904.46,1523327637,1523337530,78,55,4,echo park,FALSE
189,2,1853.23,1882.84,1523424238,1523440209,18,55,5,venice,TRUE
239,1,1604.49,1613,1523344683,1523349257,66,36,2,hollywood,FALSE
237,1,2046.25,2058.74,1523416966,1523419054,90,40,4,brentwood,FALSE
124,2,1871.27,1912.27,1523364044,1523373607,80,35,1,ucla,TRUE
451,1,1661.27,1705.78,1523282449,1523290956,88,35,4,pasadena,FALSE
177,1,1694.4,1697.38,1523317219,1523318434,70,22,4,venice,FALSE
44,2,2162.83,2193.11,1523483505,1523487761,97,49,5,hollywood,TRUE
0,2,1978.31,2017.14,1523364436,1523373972,42,28,1,culver city,FALSE
30,2,1858.56,1881.45,1523322101,1523324939,44,24,2,venice,TRUE
220,1,1670.75,1699.65,1523302455,1523317379,28,51,4,venice,FALSE
76,2,1944.22,1982.4,1523395343,1523400345,64,29,5,west hollywood,TRUE
429,1,2012.38,2044.41,1523480315,1523484380,30,24,5,hollywood,FALSE
495,1,2477.2,2486.74,1523666124,1523669940,20,60,3,culver city,TRUE
413,2,1802.78,1837.83,1523337702,1523344731,5,56,5,west hollywood,FALSE
418,1,1925.43,1938.91,1523422461,1523429558,6,55,4,ucla,FALSE
445,2,1991.99,2007.24,1523298156,1523300578,56,31,4,ucla,FALSE
107,1,1889.03,1906.97,1523379215,1523381375,98,52,4,hollywood,FALSE
217,1,1570.8,1609.69,1523284551,1523291088,48,52,1,downtown,FALSE
147,1,1997.22,2027.25,1523420576,1523428179,42,28,2,ucla,FALSE
67,1,1979.29,1992.11,1523411011,1523413005,97,49,3,culver city,TRUE
152,1,1731.99,1740.21,1523215126,1523217380,14,41,1,echo park,TRUE
239,1,1613,1642.76,1523352005,1523356078,34,36,5,playa vista,TRUE
141,2,1680.95,1700.53,1523317749,1523327569,19,39,5,culver city,FALSE
63,1,2078.27,2081.37,1523468389,1523468947,28,51,2,ucla,FALSE
261,1,1832.21,1834.33,1523375944,1523376668,17,27,2,ucla,FALSE
228,1,2176.85,2195.73,1523513247,1523523355,86,24,1,venice,TRUE
387,2,1796.12,1797.49,1523349857,1523350074,57,51,2,downtown,FALSE
481,1,1654.02,1683.08,1523302526,1523306987,12,51,4,downtown,FALSE
307,2,2001.33,2015.43,1523382661,1523385154,67,38,5,venice,TRUE
266,2,1501.74,1522.94,1523268020,1523271365,78,55,1,culver city,TRUE
470,1,1562.87,1600.12,1523220593,1523231880,3,18,5,pasadena,FALSE
98,1,2052.66,2059.55,1523493548,1523494548,10,36,1,venice,FALSE
59,1,1792.18,1804.64,1523346038,1523348177,34,36,5,pasadena,FALSE
298,2,1901.05,1929.11,1523365443,1523369141,36,55,3,west hollywood,TRUE
67,1,1992.11,2002.07,1523416902,1523418422,9,23,5,pasadena,FALSE
197,1,1530.95,1572.04,1523198404,1523207770,5,56,3,playa vista,FALSE
322,1,1955.98,1993.45,1523401266,1523407310,62,22,5,pasadena,FALSE
312,1,2362.61,2397.5,1523562904,1523570443,52,55,3,hollywood,FALSE
58,2,1974.29,1983.51,1523449060,1523451441,33,34,5,santa monica,TRUE
125,1,1728.94,1756.1,1523287448,1523291301,39,29,5,west hollywood,TRUE
367,1,1913.54,1945.44,1523443161,1523447360,62,22,1,playa vista,TRUE
226,2,2083.28,2084.36,1523486513,1523486724,39,29,5,pasadena,FALSE
159,1,2090.52,2122.69,1523518200,1523530950,51,65,4,venice,FALSE
483,2,1737.89,1740.3,1523364644,1523365611,21,31,3,brentwood,TRUE
198,1,1743.43,1747.33,1523258385,1523259343,41,31,5,playa vista,TRUE
391,2,1604.67,1641.04,1523224075,1523236343,35,52,5,ucla,FALSE
157,2,2180.75,2221.96,1523411994,1523418331,54,37,5,playa vista,FALSE
146,1,2077.83,2114.34,1523428040,1523434492,5,56,3,pasadena,TRUE
150,1,2030.3,2044.87,1523471477,1523473596,54,37,5,hollywood,FALSE
153,1,2286.88,2293.18,1523546648,1523547648,39,29,2,hollywood,TRUE
495,1,2486.74,2489.77,1523670626,1523672105,40,35,5,venice,FALSE
321,1,1872.96,1887.69,1523308505,1523312359,42,28,1,ucla,FALSE
418,1,1938.91,1956.63,1523431394,1523437327,51,65,2,santa monica,FALSE
387,2,1797.49,1807.38,1523356290,1523360398,28,51,5,venice,FALSE
491,1,1696.91,1724.06,1523250461,1523256507,83,57,1,culver city,TRUE
48,1,1443.84,1449.42,1523218734,1523220083,52,55,5,playa vista,FALSE
4,2,1980.1,1991.56,1523421306,1523422844,68,59,5,ucla,TRUE
30,2,1881.45,1891.83,1523328421,1523329687,24,21,5,echo park,FALSE
12,1,1792.27,1821.82,1523336656,1523341327,54,37,2,west hollywood,FALSE
328,2,1629.23,1639.7,1523317171,1523320612,12,51,5,hollywood,FALSE
52,1,1866.93,1890.65,1523270039,1523275102,86,24,4,pasadena,FALSE
44,2,2193.11,2204.31,1523490801,1523492170,42,28,5,hollywood,FALSE
347,1,2059.46,2063.36,1523425956,1523427395,72,18,1,pasadena,FALSE
424,1,1872.97,1902.54,1523419364,1523426841,50,30,5,playa vista,TRUE
390,1,1161.61,1168.13,1523192148,1523193796,15,21,4,playa vista,FALSE
52,1,1890.65,1929.7,1523278533,1523283587,64,29,1,echo park,FALSE
457,1,2076.72,2084.85,1523392065,1523395544,34,36,2,ucla,TRUE
458,2,2154.58,2178.87,1523498298,1523504256,23,36,5,santa monica,FALSE
160,2,1679.07,1717.54,1523229520,1523257059,42,28,5,hollywood,FALSE
105,2,1490.32,1512.78,1523231636,1523242017,90,40,1,playa vista,FALSE
162,2,1952.86,1963.65,1523339577,1523345961,10,36,4,ucla,FALSE
134,1,1775.62,1807.61,1523322514,1523327752,48,52,1,culver city,TRUE
251,2,2020.05,2049.38,1523454897,1523460882,61,45,5,ucla,FALSE
87,2,1783.25,1822.08,1523274653,1523291442,51,65,4,hollywood,FALSE
77,2,1560.97,1563.76,1523253098,1523253806,0,47,5,west hollywood,FALSE
452,2,1678.81,1706.55,1523253799,1523264027,54,37,3,echo park,FALSE
229,1,1775.78,1810.37,1523329973,1523339912,83,57,2,hollywood,TRUE
26,2,2100.49,2130.4,1523437440,1523442058,40,35,5,venice,TRUE
